restaurant_name,menu_category,menu_item,menu_description,categories,address1,city,zip_code,country,state,rating,review_count,price,ingredient_name
moki's sushi & pacific grill,specialty spicy rolls,kamikaze roll,"tempura'd shrimps, cucumber topped with maguro, sake, tobiko and spicy sauce.",Sushi Bars|Japanese|Hawaiian,615 Cortland Ave,San Francisco,94110.0,US,CA,3.9,511.0,$$,"cucumber, maguro (tuna), sake (salmon), spicy sauce, tempura shrimp, tobiko (flying fish roe)"
moki's sushi & pacific grill,specialty spicy rolls,kona roll,"tempura'd shrimp, unagi, cream cheese, topped with salmon, avocado,spicy sauce and macadamia nuts.",Sushi Bars|Japanese|Hawaiian,615 Cortland Ave,San Francisco,94110.0,US,CA,3.9,511.0,$$,"avocado, cream cheese, macadamia nuts, salmon, spicy sauce, tempura'd shrimp, unagi"
moki's sushi & pacific grill,specialty spicy rolls,lighthouse roll,"cucumber, avocado, tempura' d asparagus topped with sesame seared tuna& spicy special sauce.",Sushi Bars|Japanese|Hawaiian,615 Cortland Ave,San Francisco,94110.0,US,CA,3.9,511.0,$$,"avocado, cucumber, sesame, spicy sauce, tempura asparagus, tuna"
moki's sushi & pacific grill,specialty spicy rolls,moki roll,"tempura'd shrimp, jalapeno, coconut, macadamia nuts and sweet and sour sauce.",Sushi Bars|Japanese|Hawaiian,615 Cortland Ave,San Francisco,94110.0,US,CA,3.9,511.0,$$,"coconut, jalapeno, macadamia nuts, sweet and sour sauce, tempura shrimp"
moki's sushi & pacific grill,specialty spicy rolls,salmon inferno roll,"sake, salmon skin, scallions, garlic, togarashi, cucumbers and avocado with habanero sauce.",Sushi Bars|Japanese|Hawaiian,615 Cortland Ave,San Francisco,94110.0,US,CA,3.9,511.0,$$,"avocado, cucumber, garlic, habanero sauce, sake, salmon, salmon skin, scallions, togarashi"
moki's sushi & pacific grill,specialty spicy rolls,stop drop & roll,"spicy scallops, rolled with shiso, daikon sprouts, asparagus and avocado.",Sushi Bars|Japanese|Hawaiian,615 Cortland Ave,San Francisco,94110.0,US,CA,3.9,511.0,$$,"asparagus, avocado, daikon sprouts, scallops, shiso"
moki's sushi & pacific grill,specialty spicy rolls,volcano roll,"ahi tuna,tempura'd shrimps, tempura asparagus, avocado, spicy sauce and togarashi.",Sushi Bars|Japanese|Hawaiian,615 Cortland Ave,San Francisco,94110.0,US,CA,3.9,511.0,$$,"ahi tuna, avocado, spicy sauce, tempura asparagus, tempura shrimp, togarashi"
moki's sushi & pacific grill,specialty spicy rolls,white dragon roll,"tempura'd shrimps, cucumber topped with crab mixed, spicy tuna sauce, unagi sauce &tempura flakes.",Sushi Bars|Japanese|Hawaiian,615 Cortland Ave,San Francisco,94110.0,US,CA,3.9,511.0,$$,"crab, cucumber, spicy tuna, tempura flakes, tempura shrimp, unagi sauce"
moki's sushi & pacific grill,specialty spicy rolls,yummy yummy roll,"tempura'd shrimps, unagi, spicy tuna topped with crab mixed, unagi sauce and wasabi tobiko.",Sushi Bars|Japanese|Hawaiian,615 Cortland Ave,San Francisco,94110.0,US,CA,3.9,511.0,$$,"crab mix, spicy tuna, tempura'd shrimp, unagi, unagi sauce, wasabi tobiko"
moki's sushi & pacific grill,starters,ahi poke,"cubed ahi tuna, sesame oil, shoyu, onion, scallion, wakame with crispy wonton chips.",Sushi Bars|Japanese|Hawaiian,615 Cortland Ave,San Francisco,94110.0,US,CA,3.9,511.0,$$,"ahi tuna, onion, scallion, sesame oil, soy sauce, wakame, wonton chips"
moki's sushi & pacific grill,starters,baby greens salad,"grapefruit, candied pecan, carrots, roasted garlic-miso dressing.",Sushi Bars|Japanese|Hawaiian,615 Cortland Ave,San Francisco,94110.0,US,CA,3.9,511.0,$$,"baby greens, candied pecan, carrot, grapefruit, miso dressing, roasted garlic"
moki's sushi & pacific grill,starters,edamame,blanched soybeans with kosher salt and lemons.,Sushi Bars|Japanese|Hawaiian,615 Cortland Ave,San Francisco,94110.0,US,CA,3.9,511.0,$$,"lemon, salt, soybean"
moki's sushi & pacific grill,starters,gyoza,6 pieces of pan fried potsticker choice of chicken or veggie.,Sushi Bars|Japanese|Hawaiian,615 Cortland Ave,San Francisco,94110.0,US,CA,3.9,511.0,$$,"chicken, dough, garlic, ginger, gyoza, scallion, soy sauce, vegetable"
moki's sushi & pacific grill,starters,miso soup,"red and white miso with shitake mushrooms, scallions and tofu.",Sushi Bars|Japanese|Hawaiian,615 Cortland Ave,San Francisco,94110.0,US,CA,3.9,511.0,$$,"miso, scallions, shiitake mushrooms, tofu"
moki's sushi & pacific grill,starters,ohitashi,"chilled spinach, bonito flakes in a soy vinaigrette.",Sushi Bars|Japanese|Hawaiian,615 Cortland Ave,San Francisco,94110.0,US,CA,3.9,511.0,$$,"bonito flakes, soy sauce, spinach, vinegar"
moki's sushi & pacific grill,starters,pacific sea salad,three types of seaweed in a light sesame oil.,Sushi Bars|Japanese|Hawaiian,615 Cortland Ave,San Francisco,94110.0,US,CA,3.9,511.0,$$,"seaweed, sesame oil"
moki's sushi & pacific grill,starters,pear bleu cheese salad,"pears ,mixed greens, bleu cheese and macadamia nuts with port vinaigrette dressing.",Sushi Bars|Japanese|Hawaiian,615 Cortland Ave,San Francisco,94110.0,US,CA,3.9,511.0,$$,"bleu cheese, macadamia nuts, mixed greens, pears, port vinaigrette"
moki's sushi & pacific grill,starters,spicy papaya salad,"green papaya, carrot, red bell peppers, cilantro and garlic chili sauce.",Sushi Bars|Japanese|Hawaiian,615 Cortland Ave,San Francisco,94110.0,US,CA,3.9,511.0,$$,"carrot, chili sauce, cilantro, garlic, green papaya, red bell pepper"
moki's sushi & pacific grill,veggie rolls,bernal roll,"tofu, asparagus, carrot, tempura'd and roll with avocado and inari.",Sushi Bars|Japanese|Hawaiian,615 Cortland Ave,San Francisco,94110.0,US,CA,3.9,511.0,$$,"asparagus, avocado, carrot, inari, tempura, tofu"
moki's sushi & pacific grill,veggie rolls,harvest roll,"carrot, avocado, broccoli, cucumber and sesame seeds.",Sushi Bars|Japanese|Hawaiian,615 Cortland Ave,San Francisco,94110.0,US,CA,3.9,511.0,$$,"avocado, broccoli, carrot, cucumber, sesame seeds"
moki's sushi & pacific grill,veggie rolls,kahuna roll,"tofu, mango, macadamia nuts and sesame seed.",Sushi Bars|Japanese|Hawaiian,615 Cortland Ave,San Francisco,94110.0,US,CA,3.9,511.0,$$,"macadamia nuts, mango, sesame seeds, tofu"
moki's sushi & pacific grill,veggie rolls,pesto roll,"grilled zucchini, oshinko, avocado, carrot, spinach topped with pesto sauce.",Sushi Bars|Japanese|Hawaiian,615 Cortland Ave,San Francisco,94110.0,US,CA,3.9,511.0,$$,"avocado, carrot, oshinko, pesto sauce, spinach, zucchini"
moki's sushi & pacific grill,veggie rolls,veggie caterpillar roll,"tempura'd asparagus, oshinko inside topped with avocado and sweet and sour sauce.",Sushi Bars|Japanese|Hawaiian,615 Cortland Ave,San Francisco,94110.0,US,CA,3.9,511.0,$$,"avocado, oshinko, sweet and sour sauce, tempura'd asparagus"
noeteca wine bar,SWISS CHEESE FONDUE,for 2 people,"emmenthaler, gruyere, white wine, kirsch. served with cherry tomatoes, pickles, cocktail onions, pepperoni and a baguette",Wine Bars|Cafes|Brazilian,1551 Dolores St,San Francisco,94110.0,US,CA,4.3,518.0,$$,"baguette, cherry tomatoes, cocktail onions, emmenthaler, gruyere, kirsch, pepperoni, pickles, white wine"
noeteca wine bar,antipasti & specialities,artisanal salumi plate dinner,"prosciutto, coppa, salami, cornichons, cocktail onions, olives, ciabatta and mixed nuts.",Wine Bars|Cafes|Brazilian,1551 Dolores St,San Francisco,94110.0,US,CA,4.3,518.0,$$,"ciabatta, cocktail onions, coppa, cornichons, mixed nuts, olives, prosciutto, salami"
noeteca wine bar,antipasti & specialities,baked brie,"oven baked double-cream french brie cheese, slow roasted garlic, toast points and mixed greens salad.",Wine Bars|Cafes|Brazilian,1551 Dolores St,San Francisco,94110.0,US,CA,4.3,518.0,$$,"brie cheese, garlic, mixed greens"
noeteca wine bar,antipasti & specialities,burrata plate dinner,"with prosciutto, salami and toast points.",Wine Bars|Cafes|Brazilian,1551 Dolores St,San Francisco,94110.0,US,CA,4.3,518.0,$$,"burrata, prosciutto, salami"
noeteca wine bar,antipasti & specialities,croque josephine,croque napoleon topped with 1 poached egg.,Wine Bars|Cafes|Brazilian,1551 Dolores St,San Francisco,94110.0,US,CA,4.3,518.0,$$,"bread, cheese, egg, ham"
noeteca wine bar,antipasti & specialities,croque napoleon,"warm layers of savory bread pudding, smoked ham and cheese, topped with white cheese sauce, served with mixed greens and house vinaigrette.",Wine Bars|Cafes|Brazilian,1551 Dolores St,San Francisco,94110.0,US,CA,4.3,518.0,$$,"bread pudding, cheese, house vinaigrette, mixed greens, smoked ham, white cheese sauce"
noeteca wine bar,antipasti & specialities,four cheese plate dinner,"selection of four cheeses from: gorgonzola, camembert de chevre, cypress grove humboldt fog, double creme brie, aged gouda, grana padano, irish cheddar, manchego.",Wine Bars|Cafes|Brazilian,1551 Dolores St,San Francisco,94110.0,US,CA,4.3,518.0,$$,"aged gouda, camembert de chevre, cypress grove humboldt fog, double creme brie, gorgonzola, grana padano, irish cheddar, manchego"
noeteca wine bar,antipasti & specialities,gorgonzola crostini,"baked gorgonzola on sourdough whole wheat bread, topped with roasted red grapes, black pepper and extra virgin olive oil.",Wine Bars|Cafes|Brazilian,1551 Dolores St,San Francisco,94110.0,US,CA,4.3,518.0,$$,"black pepper, extra virgin olive oil, gorgonzola, roasted red grapes, sourdough whole wheat bread"
noeteca wine bar,antipasti & specialities,one cheese plate dinner,"selection of one cheese: gorgonzola, camembert goat, humboldt fog goat, double crème brie, aged gouda, grana padano, irish cheddar, or manchego.",Wine Bars|Cafes|Brazilian,1551 Dolores St,San Francisco,94110.0,US,CA,4.3,518.0,$$,"aged gouda, camembert goat, double crème brie, gorgonzola, grana padano, humboldt fog goat, irish cheddar, manchego"
noeteca wine bar,antipasti & specialities,quiche lorraine,"savory egg custard tart with smoked ham, onion, cheese served with toast and fresh fruits.",Wine Bars|Cafes|Brazilian,1551 Dolores St,San Francisco,94110.0,US,CA,4.3,518.0,$$,"cheese, egg, fruit, ham, onion, toast"
noeteca wine bar,antipasti & specialities,spinach quiche,"savory egg custard tart with spinach, cheese, toast and fresh fruits.",Wine Bars|Cafes|Brazilian,1551 Dolores St,San Francisco,94110.0,US,CA,4.3,518.0,$$,"cheese, egg, fruit, spinach, toast"
noeteca wine bar,antipasti & specialities,three cheese plate dinner,"assorted cheeses including gorgonzola, camembert goat, humboldt fog goat, double creme brie, aged gouda, grana padano, irish cheddar, and manchego. select any three.",Wine Bars|Cafes|Brazilian,1551 Dolores St,San Francisco,94110.0,US,CA,4.3,518.0,$$,"brie, camembert, cheddar, goat cheese, gorgonzola, gouda, grana padano, humboldt fog, manchego"
noeteca wine bar,antipasti & specialities,truffle pate plate with 2 cheeses dinner,duck and chicken liver mousse pate with chopped black truffle.,Wine Bars|Cafes|Brazilian,1551 Dolores St,San Francisco,94110.0,US,CA,4.3,518.0,$$,"cheese, chicken liver, duck liver, truffle"
noeteca wine bar,antipasti & specialities,truffle pate plate with 3 cheeses dinner,duck and chicken liver mousse pate with chopped black truffle.,Wine Bars|Cafes|Brazilian,1551 Dolores St,San Francisco,94110.0,US,CA,4.3,518.0,$$,"black truffle, cheese, chicken liver mousse, duck liver mousse"
noeteca wine bar,antipasti & specialities,two cheese plate dinner,"selection of two cheeses, ranging from gorgonzola blue to manchego. served with accompaniments. ideal for cheese enthusiasts.",Wine Bars|Cafes|Brazilian,1551 Dolores St,San Francisco,94110.0,US,CA,4.3,518.0,$$,"gorgonzola blue, manchego"
noeteca wine bar,breakfast,bagel,with butter or cream cheese.,Wine Bars|Cafes|Brazilian,1551 Dolores St,San Francisco,94110.0,US,CA,4.3,518.0,$$,"bagel, butter, cream cheese"
noeteca wine bar,breakfast,bagel breakfast sandwich,"baked egg, smoked ham, cheddar cheese, mayo, toasted bagel served with seasonal fruits.",Wine Bars|Cafes|Brazilian,1551 Dolores St,San Francisco,94110.0,US,CA,4.3,518.0,$$,"bagel, baked egg, cheddar cheese, mayo, seasonal fruits, smoked ham"
noeteca wine bar,breakfast,fruit bowl,flavor choice.,Wine Bars|Cafes|Brazilian,1551 Dolores St,San Francisco,94110.0,US,CA,4.3,518.0,$$,"fruit, granola, honey, yogurt"
noeteca wine bar,breakfast,house granola,"yogurt, berries, honey.",Wine Bars|Cafes|Brazilian,1551 Dolores St,San Francisco,94110.0,US,CA,4.3,518.0,$$,"berries, granola, honey, yogurt"
noeteca wine bar,breakfast,noeteca omelette,"choice of veggies, ham or bacon. served with seasonal fruits and salad.",Wine Bars|Cafes|Brazilian,1551 Dolores St,San Francisco,94110.0,US,CA,4.3,518.0,$$,"bacon, eggs, ham, seasonal fruits, vegetables"
noeteca wine bar,breakfast,smoked salmon plate,"nova lox smoked salmon, tomato, onion, cucumber, capers, toasted bagel and cream cheese.",Wine Bars|Cafes|Brazilian,1551 Dolores St,San Francisco,94110.0,US,CA,4.3,518.0,$$,"bagel, capers, cream cheese, cucumber, onion, smoked salmon, tomato"
noeteca wine bar,breakfast,toast,with butter or cream cheese.,Wine Bars|Cafes|Brazilian,1551 Dolores St,San Francisco,94110.0,US,CA,4.3,518.0,$$,"bread, butter, cream cheese"
noeteca wine bar,main dishes,beef lasagna,"beef, and pork lasagna with mozzarella and parmigiano served with mixed green salad and toasted bread",Wine Bars|Cafes|Brazilian,1551 Dolores St,San Francisco,94110.0,US,CA,4.3,518.0,$$,"beef, bread, lasagna, mixed greens, mozzarella, parmesan, pork"
noeteca wine bar,main dishes,chicken cordon bleu,breast of chicken filled with ham,Wine Bars|Cafes|Brazilian,1551 Dolores St,San Francisco,94110.0,US,CA,4.3,518.0,$$,"bread crumbs, butter, chicken, eggs, ham"
noeteca wine bar,main dishes,crab cakes,"two breaded crab cakes served with light cream sauce, salad and bread.",Wine Bars|Cafes|Brazilian,1551 Dolores St,San Francisco,94110.0,US,CA,4.3,518.0,$$,"bread, breadcrumbs, crab, cream"
noeteca wine bar,main dishes,feijoada - brazilian black bean stew,"beef, pork and bacon, black beans, served with rice, salad, yuca flour and oranges.",Wine Bars|Cafes|Brazilian,1551 Dolores St,San Francisco,94110.0,US,CA,4.3,518.0,$$,"bacon, beef, black beans, oranges, pork, rice, yuca flour"
noeteca wine bar,pizza tarte flambee,classic pizza,"bacon, caramelized onion, cheese, chives and crème fraîche.",Wine Bars|Cafes|Brazilian,1551 Dolores St,San Francisco,94110.0,US,CA,4.3,518.0,$$,"bacon, caramelized onion, cheese, chives, crème fraîche"
noeteca wine bar,pizza tarte flambee,margherita pizza,"tomato, fresh mozzarella, caramelized onion, basil and olive oil.",Wine Bars|Cafes|Brazilian,1551 Dolores St,San Francisco,94110.0,US,CA,4.3,518.0,$$,"basil, mozzarella, olive oil, onion, tomato"
noeteca wine bar,pizza tarte flambee,prosciutto burrata pizza,"fresh burrata, prosciutto, egg, tomato, basil, olive and truffle oil.",Wine Bars|Cafes|Brazilian,1551 Dolores St,San Francisco,94110.0,US,CA,4.3,518.0,$$,"basil, burrata, egg, olive, prosciutto, tomato, truffle oil"
noeteca wine bar,pizza tarte flambee,salami pizza,"italian dry salami, caramelized onion, fresh mozzarella, basil and olive oil.",Wine Bars|Cafes|Brazilian,1551 Dolores St,San Francisco,94110.0,US,CA,4.3,518.0,$$,"basil, caramelized onion, fresh mozzarella, italian dry salami, olive oil"
noeteca wine bar,pizza tarte flambee,smoked salmon pizza,"nova lox smoked salmon, caramelized onion, capers, dill, lemon, crème fraîche and arugula.",Wine Bars|Cafes|Brazilian,1551 Dolores St,San Francisco,94110.0,US,CA,4.3,518.0,$$,"arugula, capers, caramelized onion, creme fraiche, dill, lemon, smoked salmon"
noeteca wine bar,pizza tarte flambee,tuna,"tuna, sauce tomato, mozzarella, capers, olives, fresh basil",Wine Bars|Cafes|Brazilian,1551 Dolores St,San Francisco,94110.0,US,CA,4.3,518.0,$$,"basil, capers, mozzarella, olives, tomato, tuna"
noeteca wine bar,salads,beet & goat cheese salad,"with organic greens, laura chanel chevre, camembert de chevre and vinaigrette.",Wine Bars|Cafes|Brazilian,1551 Dolores St,San Francisco,94110.0,US,CA,4.3,518.0,$$,"beet, camembert de chevre, goat cheese, laura chanel chevre, organic greens, vinaigrette"
noeteca wine bar,salads,belgian endive salad,"bacon, gorgonzola, toasted walnuts, tarragon, vinaigrette.",Wine Bars|Cafes|Brazilian,1551 Dolores St,San Francisco,94110.0,US,CA,4.3,518.0,$$,"bacon, belgian endive, gorgonzola, tarragon, vinaigrette, walnuts"
noeteca wine bar,salads,caprese salad,"fresh mozzarella, tomato and basil vinaigrette and extra virgin olive oil.",Wine Bars|Cafes|Brazilian,1551 Dolores St,San Francisco,94110.0,US,CA,4.3,518.0,$$,"basil, mozzarella, olive oil, tomato, vinaigrette"
noeteca wine bar,salads,chicken pecan salad,"made with roast chicken, toasted pecan, celery, onion, cilantro and mayonnaise, with organic greens, tomato, vinaigrette.",Wine Bars|Cafes|Brazilian,1551 Dolores St,San Francisco,94110.0,US,CA,4.3,518.0,$$,"celery, cilantro, mayonnaise, onion, organic greens, roast chicken, toasted pecans, tomato, vinaigrette"
noeteca wine bar,salads,george's salad,"organic greens tossed with tomato, onion, roasted walnut, grapes, and vinaigrette.",Wine Bars|Cafes|Brazilian,1551 Dolores St,San Francisco,94110.0,US,CA,4.3,518.0,$$,"grapes, onion, organic greens, roasted walnut, tomato, vinaigrette"
noeteca wine bar,salads,petite mixed green salad dinner,"organic mixed greens, tomatoes and vinaigrette.",Wine Bars|Cafes|Brazilian,1551 Dolores St,San Francisco,94110.0,US,CA,4.3,518.0,$$,"mixed greens, tomatoes, vinaigrette"
noeteca wine bar,sandwiches,b.l.t.a sandwich,"bacon, arugula, tomato, avocado.",Wine Bars|Cafes|Brazilian,1551 Dolores St,San Francisco,94110.0,US,CA,4.3,518.0,$$,"arugula, avocado, bacon, tomato"
noeteca wine bar,sandwiches,caprese sandwich,"tomato, fresh mozzarella, arugula, basil and olive oil.",Wine Bars|Cafes|Brazilian,1551 Dolores St,San Francisco,94110.0,US,CA,4.3,518.0,$$,"arugula, basil, mozzarella, olive oil, tomato"
noeteca wine bar,sandwiches,grilled cheese sandwich,"cheddar, swiss, lettuce and tomato.",Wine Bars|Cafes|Brazilian,1551 Dolores St,San Francisco,94110.0,US,CA,4.3,518.0,$$,"bread, cheddar, lettuce, swiss, tomato"
noeteca wine bar,sandwiches,ham & swiss cheese sandwich,"smoked ham, swiss cheese, lettuce and tomato.",Wine Bars|Cafes|Brazilian,1551 Dolores St,San Francisco,94110.0,US,CA,4.3,518.0,$$,"ham, lettuce, swiss cheese, tomato"
noeteca wine bar,sandwiches,prosciutto sandwich,"prosciutto, fresh mozzarella, tomato, basil and olive oil.",Wine Bars|Cafes|Brazilian,1551 Dolores St,San Francisco,94110.0,US,CA,4.3,518.0,$$,"basil, mozzarella, olive oil, prosciutto, tomato"
noeteca wine bar,sandwiches,roasted chicken sandwich,"toasted pecan, celery, onion, cilantro, mayonnaise, organic greens.",Wine Bars|Cafes|Brazilian,1551 Dolores St,San Francisco,94110.0,US,CA,4.3,518.0,$$,"celery, cilantro, mayonnaise, onion, organic greens, roasted chicken, toasted pecans"
nute's,let's share,chrysanthemum greens & orange salad,"organic chrysanthemum greens, organic daikon, naval orange, ginger-sesame dressing",Thai|Noodles|Ramen,903 Cortland Ave,San Francisco,94110.0,US,CA,4.3,372.0,$$,"chrysanthemum greens, daikon, ginger, orange, sesame"
nute's,let's share,corn tempura,"deep-fried fresh corn, matcha sea salt, tentsuyu",Thai|Noodles|Ramen,903 Cortland Ave,San Francisco,94110.0,US,CA,4.3,372.0,$$,"corn, matcha, sea salt, tentsuyu"
nute's,let's share,edamame,lightly boiled green soybean with sea salt.,Thai|Noodles|Ramen,903 Cortland Ave,San Francisco,94110.0,US,CA,4.3,372.0,$$,"edamame, sea salt"
nute's,let's share,garden spring rolls,"lettuce, cucumber, carrot, cabbage, mint, thai basil, tofu, rice paper, cilantro-garlic sauce (gluten free & vegan)",Thai|Noodles|Ramen,903 Cortland Ave,San Francisco,94110.0,US,CA,4.3,372.0,$$,"cabbage, carrot, cilantro, cucumber, garlic, lettuce, mint, rice paper, thai basil, tofu"
nute's,let's share,hanetsuki gyoza (gyoza with wing),"pan-fried homemade dumpling (with crispy layer) stuffed with pork, cabbage, garlic, chive, and ginger.",Thai|Noodles|Ramen,903 Cortland Ave,San Francisco,94110.0,US,CA,4.3,372.0,$$,"cabbage, chive, garlic, ginger, pork"
nute's,let's share,ika geso age,"deep-fried squid legs, soy sauce, yuzu kosho, spicy mayo",Thai|Noodles|Ramen,903 Cortland Ave,San Francisco,94110.0,US,CA,4.3,372.0,$$,"soy sauce, spicy mayo, squid, yuzu kosho"
nute's,let's share,karaage,"deep-fried organic chicken, marinated with soy sauce, ginger, and garlic, spicy mayo.",Thai|Noodles|Ramen,903 Cortland Ave,San Francisco,94110.0,US,CA,4.3,372.0,$$,"chicken, garlic, ginger, soy sauce, spicy mayo"
nute's,let's share,moo krob lettuce wrap,"crispy pork belly, organic butter lettuce, thai chili, shallots, cilantro, chili-lime dressing.",Thai|Noodles|Ramen,903 Cortland Ave,San Francisco,94110.0,US,CA,4.3,372.0,$$,"butter lettuce, chili-lime dressing, cilantro, pork belly, shallots, thai chili"
nute's,let's share,mushroom fries,"fried organic oyster mushrooms, sesame seeds and sweet plum sauce.",Thai|Noodles|Ramen,903 Cortland Ave,San Francisco,94110.0,US,CA,4.3,372.0,$$,"mushroom, plum sauce, sesame seeds"
nute's,let's share,okra crispy rice,"pan-fried okra, crispy rice, garlic, pepper, chili flakes. gluten free & vegan.",Thai|Noodles|Ramen,903 Cortland Ave,San Francisco,94110.0,US,CA,4.3,372.0,$$,"chili flakes, garlic, okra, pepper, rice"
nute's,let's share,seaweed salad,"japanese mixed seaweed, sesame seeds",Thai|Noodles|Ramen,903 Cortland Ave,San Francisco,94110.0,US,CA,4.3,372.0,$$,"japanese mixed seaweed, sesame seeds"
nute's,let's share,spicy edamame,"boiled green soybean, miso, chili, soy sauce, garlic, and lemon.",Thai|Noodles|Ramen,903 Cortland Ave,San Francisco,94110.0,US,CA,4.3,372.0,$$,"chili, edamame, garlic, lemon, miso, soy sauce"
nute's,let's share,tebasaki chicken wings,"deep-fried chicken wings, soy sauce, garlic, ginger, black pepper, sansho pepper, roasted sesami seeds, ichimi togarashi, micro-greens",Thai|Noodles|Ramen,903 Cortland Ave,San Francisco,94110.0,US,CA,4.3,372.0,$$,"black pepper, chicken wings, garlic, ginger, ichimi togarashi, micro-greens, sansho pepper, sesame seeds, soy sauce"
nute's,ramen & japanese noodle,guay tiew kua poo,"stir-fried rice noodle with crab meat, calamari, egg, green leaf lettuce, sweet radish, green onion, peanuts, thai chili sauce.",Thai|Noodles|Ramen,903 Cortland Ave,San Francisco,94110.0,US,CA,4.3,372.0,$$,"calamari, crab meat, egg, green leaf lettuce, green onion, peanuts, rice noodle, sweet radish, thai chili sauce"
nute's,ramen & japanese noodle,kare udon (beef curry udon),"udon noodles, beef curry, carrots, potatoes, green onions, pickled daikon, roasted nori",Thai|Noodles|Ramen,903 Cortland Ave,San Francisco,94110.0,US,CA,4.3,372.0,$$,"beef, carrots, curry, green onions, pickled daikon, potatoes, roasted nori, udon noodles"
nute's,ramen & japanese noodle,kids ramen,ramen noodles only with choices of broth,Thai|Noodles|Ramen,903 Cortland Ave,San Francisco,94110.0,US,CA,4.3,372.0,$$,"broth, ramen noodles"
nute's,ramen & japanese noodle,saikyo miso nikomi udon,"udon noodles, sweet white miso-dashi broth, mushroom (shiitake, shimeji), broccoli, carrot, cabbage; served with ponzu sauce and japanese mustard. ",Thai|Noodles|Ramen,903 Cortland Ave,San Francisco,94110.0,US,CA,4.3,372.0,$$,"broccoli, cabbage, carrot, dashi broth, japanese mustard, mushroom, ponzu sauce, shiitake mushroom, shimeji mushroom, sweet white miso, udon noodles"
nute's,ramen & japanese noodle,shoyu ramen,"soy sauce based broth, sliced chashu pork, marinated egg, spinach, green onions, bamboo shoots, and roasted nori.",Thai|Noodles|Ramen,903 Cortland Ave,San Francisco,94110.0,US,CA,4.3,372.0,$$,"bamboo shoots, chashu pork, egg, green onions, nori, soy sauce, spinach"
nute's,ramen & japanese noodle,spicy miso ramen,"spicy miso broth, spicy ground pork, green onions, bok choy, wakame, marinated egg, bean sprouts, fried garlic, and roasted nori.",Thai|Noodles|Ramen,903 Cortland Ave,San Francisco,94110.0,US,CA,4.3,372.0,$$,"bean sprouts, bok choy, fried garlic, green onions, marinated egg, roasted nori, spicy ground pork, spicy miso broth, wakame"
nute's,ramen & japanese noodle,tonkotsu ramen,"pork bone broth with your choice of pork belly, marinated egg, kikurage mushroom, roasted black garlic oil, green onion, bamboo shoots, roasted sesame seeds, pickled ginger, and roasted nori.",Thai|Noodles|Ramen,903 Cortland Ave,San Francisco,94110.0,US,CA,4.3,372.0,$$,"bamboo shoots, green onion, kikurage mushroom, marinated egg, pickled ginger, pork belly, pork bone broth, roasted black garlic oil, roasted nori, roasted sesame seeds"
nute's,ramen & japanese noodle,udon talay pad cha,"stir-fried udon noodles, shrimp, calamari, scallops, peppercorn, lesser galangal, chinese broccoli, basil",Thai|Noodles|Ramen,903 Cortland Ave,San Francisco,94110.0,US,CA,4.3,372.0,$$,"basil, calamari, chinese broccoli, galangal, peppercorn, scallops, shrimp, udon noodles"
nute's,ramen & japanese noodle,vegetarian ramen,"kombu dashi and shiitake mushroom broth, bok choy, fried tofu, bamboo shoots, shiitake mushroom, green onions, and roasted nori.",Thai|Noodles|Ramen,903 Cortland Ave,San Francisco,94110.0,US,CA,4.3,372.0,$$,"bamboo shoots, bok choy, fried tofu, green onions, kombu dashi, roasted nori, shiitake mushroom"
nute's,ramen & japanese noodle,yakisoba,"pan-fried ramen noodles, homemade yakisoba sauce, cabbage, carrot, onion, seaweed powder, bonito flakes and pickled ginger.",Thai|Noodles|Ramen,903 Cortland Ave,San Francisco,94110.0,US,CA,4.3,372.0,$$,"bonito flakes, cabbage, carrot, onion, pickled ginger, ramen noodles, seaweed powder, yakisoba sauce"
nute's,thai noodle,kanom jeen gang keaw wan gai,"green curry, thin rice noodle, chicken, thai eggplants, basil, kaffir lime leaves, chili, and soft-boiled egg.",Thai|Noodles|Ramen,903 Cortland Ave,San Francisco,94110.0,US,CA,4.3,372.0,$$,"basil, chicken, chili, green curry, kaffir lime leaves, soft-boiled egg, thai eggplant, thin rice noodle"
nute's,thai noodle,kanom jeen nam ngiaw,"northern thai-style red curry, thin rice noodle, pork, and baby back ribs, cotton flowers, cherry tomatoes, pickled mustard greens, fried garlic, bean sprouts, green onion, cilantro, and lime.",Thai|Noodles|Ramen,903 Cortland Ave,San Francisco,94110.0,US,CA,4.3,372.0,$$,"baby back ribs, bean sprouts, cherry tomatoes, cilantro, cotton flowers, fried garlic, green onion, lime, pickled mustard greens, pork, red curry, rice noodle"
nute's,thai noodle,khao soi gai,"northern thai-style curry, egg noodle, chicken, pickled mustard, shallot, cilantro, fried ground chillies, crispy noodle, and lime.",Thai|Noodles|Ramen,903 Cortland Ave,San Francisco,94110.0,US,CA,4.3,372.0,$$,"chicken, cilantro, crispy noodle, egg noodle, fried ground chillies, lime, northern thai-style curry, pickled mustard, shallot"
nute's,thai noodle,pad kee mao - drunken noodles,"stir-fried wide rice noodle, garlic, chili, eggs, chinese broccoli, thai basil",Thai|Noodles|Ramen,903 Cortland Ave,San Francisco,94110.0,US,CA,4.3,372.0,$$,"chili, chinese broccoli, eggs, garlic, thai basil, wide rice noodle"
